"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H520","Input","KEGG_PHENYLALANINE_METABOLISM",0.50311,1.4,0.0756,1326,0.533,"PAH, GOT2, MAOB, ALDH3A1",1.12147820449879,0.273272790973428,FALSE
"H520","Input","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.27782,0.779,0.799,6125,1,"DGKQ, ITPR1, PIP4K2B, DGKG, PIK3CA, OCRL, INPPL1, PIK3CB, PIKFYVE, PIK3C3, CDIPT, CALML5, INPP5J, PLCD4, PIK3C2A, PIK3R2, ITPKB, PLCB1, IMPA1, DGKE, PIK3C2B, PI4KB, CALML6, PIP5K1A, INPP5B, CDS1, PIP5K1C, CALML3, INPP5E, INPP4A, CALM3, PIK3R3",0.0974532206860086,0,FALSE
"H520","Input","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.40398,1.12,0.287,2577,0.855,"UROD, UGT2A1, EARS2, FECH, HMBS",0.542118103266008,0.0680338852718274,FALSE
"H520","Input","KEGG_PPAR_SIGNALING_PATHWAY",0.32613,0.91,0.601,3610,0.962,"ADIPOQ, UCP1, SORBS1, PCK2, PDPK1, GK, ME1, LPL, SLC27A2, FADS2, NR1H3, SLC27A5",0.22112552799726,0.0168249279621871,FALSE
"H520","Input","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.27586,-0.959,0.429,17295,0.723,"ACOX2, CYP39A1, SCP2",0.367542707815276,0.140861702705469,FALSE
"H520","Input","KEGG_PRIMARY_IMMUNODEFICIENCY",0.19981,0.552,0.983,4361,1,"RFXAP, TNFRSF13C, RAG1, RFX5, IGLL1, CD8A",0.00744648216786438,0,FALSE
"H520","Input","KEGG_PRION_DISEASES",0.35537,0.984,0.499,5375,0.888,"SOD1, MAP2K1, MAP2K2, LAMC1, FYN, PRKX, PRKACB, NCAM1, STIP1, PRKACA, MAPK1",0.30189945437661,0.051587034221399,FALSE
"H520","Input","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.43344,1.2,0.196,4986,0.731,"IGF1, ADCY7, MAP2K1, CDC23, FZR1, RPS6KA6, PIK3CA, BRAF, CCNB2, CDK1, RAF1, PLK1, MAPK9, CDC25C, MAD2L1, PKMYT1, PIK3CB, RPS6KA2, PRKX, ANAPC7, ADCY1, PRKACB, ANAPC1, PDE3B, PIK3R2, AKT2, CDC27, BUB1, MAD2L2, GNAI1, ANAPC11, PRKACA, CCNA2",0.707743928643524,0.13608262304214,FALSE
"H520","Input","KEGG_PROPANOATE_METABOLISM",0.44919,1.27,0.153,5901,0.649,"ACSS3, ALDH2, ACACA, ALDH9A1, HADHA, HIBCH, ALDH3A2, ACACB, ALDH6A1, ALDH7A1, PCCB, EHHADH, MLYCD, SUCLA2, SUCLG1, MCEE, ACAT1",0.815308569182401,0.187755303199631,FALSE
"H520","Input","KEGG_PROSTATE_CANCER",0.3433,0.949,0.524,4584,0.933,"IGF1, TCF7, MAP2K1, FGFR1, ATF4, MAP2K2, LEF1, CREB1, TCF7L2, PIK3CA, PDPK1, BRAF, RAF1, CREBBP, MTOR, SOS1, E2F2, PIK3CB, CTNNB1, GSK3B, SOS2, PIK3R2, AKT2, E2F1, AR, RB1, CREB3L4, TGFA",0.280668713016273,0.0301183562535,FALSE
"H520","Input","KEGG_PROTEASOME",0.28788,0.803,0.774,7640,1,"PSMD7, PSMD2, PSMB11, PSMD11, PSMD14, PSME4, PSMC3, PSME3, PSMD8, PSMA3, PSMA4, PSMD1, PSMC5, PSMB1, PSME2, PSMC6, PSMD3, PSMD6, PSMD4, PSMA2, PSMC2, PSMC1",0.111259039317107,0,FALSE
"H520","Input","KEGG_PROTEIN_EXPORT",0.46945,1.31,0.111,3508,0.592,"SRPRB, IMMP1L, SRP19, SEC63, SEC61A1, SEC11A, SRP9, SEC62, SEC11C",0.954677021213343,0.22767829327708,FALSE
"H520","Input","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.37818,1.05,0.364,1596,0.867,"GLUD2, PCK2, SLC25A10",0.438898616350944,0.0619809025237897,FALSE
"H520","Input","KEGG_PURINE_METABOLISM",0.34935,0.986,0.478,4730,0.895,"PDE8B, ENTPD8, ENTPD3, ENTPD1, PDE6B, ADCY7, PAPSS1, POLR2D, ALLC, GMPS, POLR3A, POLR2G, PDE4D, POLA1, POLD3, PDE5A, POLR2H, GART, NUDT2, PDE7A, POLR2C, POLR2E, RRM1, PRUNE1, PRPS2, ADCY1, NPR2, PDE3B, PPAT, POLR1E, POLR3G, GMPR, NME2, PAICS, NT5C3A, POLR2J, APRT, POLR1D, PDE11A, PRPS1, ADK, POLE, NT5C, POLR2K",0.320572103387881,0.048176964684088,FALSE
"H520","Input","KEGG_PYRIMIDINE_METABOLISM",0.32743,0.918,0.588,4135,0.963,"ENTPD8, ENTPD3, ENTPD1, UCK2, POLR2D, POLR3A, POLR2G, DUT, POLA1, POLD3, POLR2H, CTPS1, NUDT2, CTPS2, POLR2C, DTYMK, POLR2E, RRM1, CAD, DHODH, UMPS, POLR1E, UCK1, POLR3G, NME2, NT5C3A, POLR2J, POLR1D",0.230622673923862,0.0163737128754655,FALSE
"H520","Input","KEGG_PYRUVATE_METABOLISM",0.37537,1.04,0.39,4790,0.843,"PCK2, ALDH2, PDHA1, ACACA, HAGH, ACYP1, ALDH9A1, ME1, ALDH3A2, DLAT, ACACB, ALDH7A1, GRHPR",0.408935392973501,0.0741724253752577,FALSE
"H520","Input","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.2637,0.734,0.86,3904,1,"FGF3, FGF19, FGF4, CHRM3, FGF21, FGF20, PAK2, FGF9, APC, PAK1, PIP4K2B, MAP2K1, FGFR1, MYL5, MAP2K2, MYLK2, PIK3CA, PPP1CC, BRAF, RAF1, IQGAP3, SOS1, FGFR3, CYFIP2, GIT1, TIAM1, PIK3CB, PFN2, PIKFYVE, WAS, FGF22, FGF13, ACTN4, NCKAP1, CYFIP1, PPP1CB, SOS2, PIK3R2, DIAPH1",0.0655015487564323,0,FALSE
"H520","Input","KEGG_REGULATION_OF_AUTOPHAGY",0.47332,1.34,0.0905,3806,0.625,"IFNA5, ATG4D, ULK1, GABARAPL2, ATG4B, ULK3, PIK3C3, ATG12, IFNA21",1.0433514207948,0.204119982655925,FALSE
"H520","Input","KEGG_RENAL_CELL_CARCINOMA",0.36288,1.01,0.434,4593,0.846,"PAK2, PAK1, MAP2K1, MAP2K2, VHL, PIK3CA, PTPN11, TGFB2, BRAF, RAF1, CREBBP, EGLN2, SOS1, EGLN1, PIK3CB, ELOB, FH, VEGFA, SLC2A1, ARNT, ARNT2, SOS2, PIK3R2, AKT2, EPAS1, VEGFD, TGFA, CRKL",0.362510270487489,0.0726296369609765,FALSE
"H520","Input","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.28008,0.77,0.813,4171,1,"THOP1, CMA1, NLN, MME",0.0899094544059319,0,FALSE
"H520","Input","KEGG_RETINOL_METABOLISM",0.3055,0.862,0.674,4876,1,"UGT2A1, RDH11, CYP1A1, RDH12, ALDH1A1, ADH5, PNPLA4, CYP3A4, DHRS4, DHRS4L2, ALDH1A2, ADH6",0.17134010346468,0,FALSE
"H520","Input","KEGG_RIBOFLAVIN_METABOLISM",0.50449,1.41,0.0691,2284,0.564,"MTMR2, RFK, ACP1, ACP4",1.1605219526258,0.248720896016658,FALSE
"H520","Input","KEGG_RIBOSOME",0.18726,0.519,0.994,5341,1,"RPS8, RPS28, RSL24D1, RPL22, RPL35A, MRPL13, RPLP0, RPL23A, RPS15, RPS6, RPL36, RPS2, RPS24, RPL18A, RPL4, RPS15A, RPL17, RPL26L1, FAU, RPLP1",0.00261361560268669,0,FALSE
"H520","Input","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.20526,-0.769,0.835,17783,0.903,"MAPK11, CXCL8, IL12A, IRF3, TBK1, CASP10, TRADD, TBKBP1, IKBKE",0.0783135245163979,0.0443122496864942,FALSE
"H520","Input","KEGG_RNA_DEGRADATION",0.54896,1.52,0.0483,4748,0.593,"CNOT1, EXOSC6, CNOT8, LSM1, CNOT6, DCP2, HSPA9, PAPOLG, EDC4, CNOT9, LSM7, EXOSC3, DCP1A, PARN, LSM3, EXOSC8, HSPD1, DCPS, DDX6, LSM4, XRN1, TENT4A, EDC3, CNOT7, CNOT6L, TTC37, EXOSC1, ENO3, EXOSC5, ZCCHC7",1.31605286924849,0.226945306635737,FALSE
"H520","Input","KEGG_RNA_POLYMERASE",0.41161,1.16,0.247,4730,0.77,"POLR2D, POLR3A, POLR2G, POLR2H, POLR2C, POLR2E, POLR1E, POLR3G, POLR2J, POLR1D, POLR2K",0.607303046740334,0.113509274827518,FALSE
"H520","Input","KEGG_SELENOAMINO_ACID_METABOLISM",0.51987,1.44,0.0633,2788,0.683,"LCMT1, PAPSS1, CBS, MAT2A, SEPHS2, MAT2B, LCMT2, SEPHS1, SCLY",1.19859628998265,0.165579296318467,FALSE
"H520","Input","KEGG_SMALL_CELL_LUNG_CANCER",-0.28067,-0.998,0.477,15230,0.702,"PIK3R1, LAMC3, TRAF3, ITGA2, NFKBIA, ITGA2B, CCNE1, AKT3, IKBKB, MAX, LAMA1, LAMC2, PTGS2, ITGAV, COL4A2, TRAF5, LAMA4, LAMB2, RXRA, LAMA3, BIRC3, PIAS3, COL4A1, TP53, LAMA5, PIK3CD, ITGB1, LAMB3, ITGA3, LAMB1",0.321481620959886,0.153662887870195,FALSE
"H520","Input","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.37511,1.05,0.376,3953,0.867,"GOSR1, STX5, SEC22B, USE1, TSNARE1, VAMP1, STX6, SNAP47, VAMP2, STX10, BNIP1, STX17",0.424812155072339,0.0619809025237897,FALSE
"H520","Input","KEGG_SPHINGOLIPID_METABOLISM",-0.3388,-1.26,0.146,17158,0.68,"SPTLC1, SGMS1, PLPP1, SMPD1, GLB1, PLPP3, SGMS2, NEU1, UGCG, SPHK1, SMPD2",0.835647144215563,0.167491087293764,FALSE
"H520","Input","KEGG_SPLICEOSOME",0.46757,1.31,0.108,5966,0.592,"PPIE, TRA2B, CTNNBL1, RBM17, ISY1, XAB2, PPIH, THOC3, SF3A2, LSM7, NCBP2, SNRPA, DHX8, SRSF5, HNRNPA1L2, LSM3, HNRNPM, SLU7, HNRNPU, HNRNPA1, USP39, RBMX, RBM22, SRSF3, SRSF10, SF3B1, THOC1, ZMAT2, DDX5, LSM4, BUD31, SRSF9, DHX38, TXNL4A, PRPF40A, U2SURP, DDX46, HSPA1L, THOC2, SRSF1, SMNDC1, AQR, CDC40, ALYREF, CHERP, SNRPF, SNRNP200, PRPF40B, HNRNPA3, SRSF8, SNRPG, SRSF2, PRPF3, DHX16, SART1, RBM8A, SNW1, MAGOHB, SRSF7, BCAS2, SF3A1, DDX42, SNRPD1, PLRG1, LSM5, HNRNPK, TCERG1, SNRPA1",0.96657624451305,0.22767829327708,FALSE
"H520","Input","KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.23507,-0.88,0.636,16846,0.85,"UGDH, GYS1, ENPP1, UXS1, AMY2B, PYGB, PGM1",0.196542884351586,0.0705810742857073,FALSE
"H520","Input","KEGG_STEROID_BIOSYNTHESIS",-0.39516,-1.4,0.121,16365,0.815,"SQLE, DHCR24, MSMO1, LIPA",0.91721462968355,0.0888423912600234,FALSE
"H520","Input","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.38192,1.07,0.356,4734,0.91,"UGT2A1, AKR1C1, AKR1C2, SRD5A3, AKR1C3, CYP1A1, HSD17B12, CYP3A4, SRD5A1, HSD11B2, AKR1C4, HSD17B8, SULT1E1",0.448550002027125,0.0409586076789064,FALSE
"H520","Input","KEGG_SULFUR_METABOLISM",0.42826,1.18,0.215,5228,0.759,"PAPSS1, SUOX, SULT1A3, BPNT1, SULT1E1, SULT1A4, SULT1A1",0.667561540084395,0.11975822410452,FALSE
"H520","Input","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.38175,-1.34,0.141,13039,0.687,"IL10, FCGR2B, FCGR2C, GRIN2A, C1R, C6, C4B, C2, GRIN2B, C7, SNRPB, ACTN1, TNF, ACTN2, C4A, FCGR1A, ELANE, C1S, TRIM21, FCGR2A, CD40, C3",0.85078088734462,0.16304326294045,FALSE
"H520","Input","KEGG_TASTE_TRANSDUCTION",0.20059,0.561,0.982,5077,1,"GNB1, SCNN1A, PRKX, CACNA1B, PRKACB, TAS1R3, GNB3, GNG3, PRKACA, TAS2R46, TAS2R14",0.00788851221305034,0,FALSE
"H520","Input","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.53476,1.47,0.0499,2943,0.636,"ADO, CSAD, GAD1",1.30189945437661,0.196542884351586,FALSE
"H520","Input","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.25099,-0.899,0.578,4793,0.823,"GGPS1, ACAT1, ACAT2, PDSS1, MVD, IDI2, FDPS, PMVK, DHDDS, HMGCS1, MVK, HMGCR, HMGCS2, IDI1, PDSS2",0.238072161579471,0.0846001647877302,FALSE
"H520","Input","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.3788,1.06,0.373,6086,0.879,"BMP8A, NODAL, INHBE, INHBC, PPP2CA, AMH, BMP8B, ID4, SP1, TGFB2, THBS4, SMAD9, SMAD5, CREBBP, BMP7, SMAD4, PPP2R1B, SMAD1, INHBB, RBL1, ID3, RPS6KB2, E2F4, RBL2, BMP4, TGFBR1, SKP1, SMAD2, SMAD6, EP300, BMPR1A, MAPK1, SMAD7, MYC, BMPR2, ROCK2, CDKN2B, ACVR2B, RPS6KB1",0.428291168191312,0.0560111249262281,FALSE
"H520","Input","KEGG_THYROID_CANCER",0.43985,1.24,0.178,1729,0.702,"TCF7, MAP2K1, MAP2K2, LEF1, TCF7L2, BRAF",0.749579997691106,0.153662887870195,FALSE
"H520","Input","KEGG_TIGHT_JUNCTION",0.23182,0.649,0.941,4500,1,"MYH7B, CTNNA2, PRKCQ, PPP2CA, CSNK2A2, MYL5, RAB3B, MYH11, PPP2R2C, EPB41L3, PATJ, CTNNA1, PPP2R1B, CTNNB1, CRB3, ACTN4, PARD6A, MAGI1, LLGL2, F11R, AKT2, CLDN7, AFDN, PRKCZ, GNAI1, TJAP1, MYH3",0.0264103765727431,0,FALSE
"H520","Input","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.18983,0.528,0.997,4567,1,"IFNA5, MAP2K1, MAP2K7, MAP2K2, PIK3CA, MAP2K6, IFNAR1, MAPK9, MAP3K7, PIK3CB, SPP1, TIRAP, IFNA21, PIK3R2, AKT2, TAB1, MAP2K4, IRAK1",0.00130484168834428,0,FALSE
"H520","Input","KEGG_TRYPTOPHAN_METABOLISM",0.35087,0.97,0.508,2805,0.906,"MAOB, WARS2, ALDH2, ALDH9A1, CYP1A1, HADH, HADHA, AFMID",0.294136287716081,0.0428718023231869,FALSE
"H520","Input","KEGG_TYPE_II_DIABETES_MELLITUS",0.43421,1.21,0.194,3844,0.738,"CACNA1E, ADIPOQ, SOCS4, PIK3CA, MAPK9, MTOR, PIK3CB, KCNJ11, CACNA1B, HK2, ABCC8, SOCS1, PIK3R2",0.712198270069774,0.131943638176958,FALSE
"H520","Input","KEGG_TYPE_I_DIABETES_MELLITUS",0.30032,0.832,0.735,4971,1,"PRF1, ICA1, HSPD1, GAD1, LTA, CPE, FASLG",0.133712660915805,0,FALSE
"H520","Input","KEGG_TYROSINE_METABOLISM",0.33098,0.913,0.586,3224,0.965,"LCMT1, GOT2, MAOB, DBH, ALDH3A1, LCMT2, DCT, ADH5",0.232102383981909,0.0154726866562074,FALSE
"H520","Input","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.34281,0.944,0.55,4425,0.936,"CTLA4, MALT1, PAK2, PAK1, PRKCQ, NFATC3, MAP2K1, MAP2K7, MAP2K2, PIK3CA, PDPK1, RAF1, MAPK9, FYN, CBL, SOS1, MAP3K7, PPP3R1, PIK3CB, NFKBIB, NCK1, GSK3B, SOS2, PIK3R2, AKT2, PTPN6, CD8A, DLG1",0.259637310505756,0.0287241512618947,FALSE
"H520","Input","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.43433,1.2,0.188,5850,0.731,"UBE2NL, UBE2D2, UBE2QL1, CDC34, KEAP1, UBE2R2, UBE2I, UBE2B, SIAH1, CDC23, FZR1, WWP1, VHL, COP1, CDC20, MGRN1, CUL5, PIAS4, CBL, UBE3A, XIAP, UBE2N, WWP2, CUL3, UBA2, CUL4B, ELOB, ANAPC7, SYVN1, HERC2, HERC1, KLHL9, SKP2, ANAPC1, UBE2Q1, SOCS1, UBE2J2, UBE2A, CDC27, STUB1, FANCL, UBE4B, FBXW11, RNF7, PIAS2, UBE2D3, SKP1, UBE2W, TRIM37, UBE2K, FBXW7, UBR5, ANAPC11, UBE2S, UBE4A, UBE2O, DDB2, PIAS1, BIRC6, MID1, TRIP12, BRCA1, UBE2J1, DDB1, UBE2M, FBXW8",0.72584215073632,0.13608262304214,FALSE
"H520","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.47841,1.33,0.0952,7811,0.603,"PDHA1, LARS2, IARS2, BCAT2, BCAT1, VARS2",1.02136305161553,0.219682687859849,FALSE
"H520","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.37206,1.04,0.403,6698,0.843,"OXCT2, ACAA2, ALDH2, ALDH9A1, HADH, HADHA, HIBCH, BCKDHA, ALDH3A2, IVD, ACAD8, ALDH6A1, DBT, MCCC2, MCCC1, ALDH7A1, ACADSB, PCCB, EHHADH, MCEE, ACAT1, BCKDHB, HSD17B10, OXCT1, ECHS1",0.39469495385889,0.0741724253752577,FALSE
"H520","Input","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.24862,0.697,0.905,3711,1,"ADCY7, ITPR1, PRKCQ, MAP2K1, MAP2K2, MYLK2, MYH11, PPP1CC, BRAF, GNA11, RAF1, KCNMA1, PLA2G12A, PRKX, ARHGEF11, KCNMB3, ADCY1, NPR2, PRKACB, CALML5, PLA2G3, PPP1CB",0.0433514207947967,0,FALSE
"H520","Input","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.34212,0.964,0.52,5771,0.9,"DYNC1I1, DYNC1LI2, RAB11B, DCTN5, CREB1, DCTN4, PRKX, VAMP2, PRKACB, RAB11A, CREB3L4, DYNLL2, PRKACA, DYNC1H1, RAB5A, CREB3, DCTN1",0.283996656365201,0.0457574905606751,FALSE
"H520","Input","KEGG_VEGF_SIGNALING_PATHWAY",-0.21206,-0.746,0.778,16861,0.865,"SH2D2A, PTGS2, NOS3, NFATC2, PLCG2, PRKCA, MAPK11, NFATC1, RAC2, PIK3CD, CDC42, HSPB1, SPHK1, PXN",0.109020403010311,0.0629838925351858,FALSE
"H520","Input","KEGG_VIBRIO_CHOLERAE_INFECTION",-0.25291,-0.922,0.532,17236,0.79,"ATP6V1E1, PDIA4, PLCG2, ERO1A, GNAS, ATP6V1B1, PRKCA, ATP6V1G1, ADCY9, ATP6V1F, ACTB, KDELR3, TCIRG1",0.274088367704952,0.102372908709559,FALSE
"H520","Input","KEGG_VIRAL_MYOCARDITIS",0.24931,0.698,0.897,2208,1,"MYH7B, PRF1, MYH11, SGCG, FYN",0.0472075569559079,0,FALSE
"H520","Input","KEGG_WNT_SIGNALING_PATHWAY",0.37476,1.06,0.378,6720,0.879,"NKD1, WIF1, DKK2, DVL3, TBL1XR1, AXIN2, TCF7, SENP2, APC, PPP2CA, CSNK2A2, SIAH1, NFATC3, FZD1, NLK, TBL1X, LEF1, WNT11, CTBP1, TCF7L2, FZD3, MAPK9, CREBBP, SMAD4, MAP3K7, LRP6, PPP2R1B, NKD2, PPP3R1, AXIN1, CACYBP, CTNNB1, PRKX, RUVBL1, PRKACB, PPP2R5E, FZD10, GSK3B, WNT8B, RAC3, PLCB1, CAMK2G, FBXW11, PPP2R5D, SKP1, FRAT2, LRP5, SMAD2, CSNK2A1, PRKACA, WNT5A, PPARD, EP300, FRAT1, PSEN1, SFRP5, CTBP2, MYC, CSNK1E, ROCK2, CAMK2A, VANGL1, PPP2R5C, FZD8, FZD6, PPP2R5A, WNT16, WNT2B, DVL1, JUN, NFATC4, DVL2, NFAT5, CHD8, MAPK8, WNT6",0.422508200162775,0.0560111249262281,FALSE
"H460","Input","KEGG_ABC_TRANSPORTERS",0.42084,1.55,0.0687,3238,0.202,"ABCC9, ABCB10, ABCC2, ABCA8, ABCG2, ABCB6, ABCB7, TAP2, ABCB1, ABCC3, ABCB8, ABCA2, ABCC1",1.16304326294045,0.694648630553376,FALSE
"H460","Input","KEGG_ACUTE_MYELOID_LEUKEMIA",-0.49963,-1.72,0.0358,16075,0.31,"LEF1, TCF7, SOS1, RARA, RUNX1, RAF1, STAT5A, PIM1, KRAS, PIK3CD, RPS6KB2, PIK3R3, AKT2, NRAS, RELA, BRAF, MAPK3, MAPK1, TCF7L1, SOS2, PPARD, STAT3, PIK3CA",1.44611697335613,0.508638306165727,FALSE
"H460","Input","KEGG_ADHERENS_JUNCTION",-0.51863,-1.8,0.0127,16075,0.493,"LEF1, PTPRF, TCF7, PTPRB, AFDN, CDH1, BAIAP2, RAC1, SORBS1, EP300, MAP3K7, RAC2, MAPK3, INSR, CTNND1, MAPK1, PTPN1, CDC42, NECTIN2, TCF7L1, CREBBP, NLK, SMAD3, WASF2, NECTIN3, TGFBR2, LMO7, CSNK2B, FYN, CSNK2A1",1.89619627904404,0.30715308072277,FALSE
"H460","Input","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",-0.24182,-0.844,0.663,16420,0.835,"MAPK10, PRKAB1, ACSL5, AKT2, RELA, ADIPOR2, NFKBIE, PPARA, CPT1B, MAPK8, STAT3, RXRB",0.178486471595227,0.0783135245163979,FALSE
"H460","Input","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.31223,1.12,0.26,2951,0.407,"CPS1, GOT2, CAD, ADSL, ASS1, PPAT, GOT1",0.585026652029182,0.39040559077478,FALSE
"H460","Input","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",-0.3695,-1.28,0.17,11790,0.427,"FXYD2, SCNN1G, KCNJ1, ATP1B2, PIK3R2, HSD11B1, SCNN1B, PDPK1, PIK3CB, PRKCG, PIK3R1, ATP1A1, NR3C2, NEDD4L, SCNN1A, KRAS, PIK3CD, PIK3R3, MAPK3, INSR, MAPK1, PIK3CA",0.769551078621726,0.369572124974976,FALSE
"H460","Input","KEGG_ALLOGRAFT_REJECTION",0.34225,1.23,0.207,12576,0.338,"CD40, FAS, IL12A, CD86, CD80, PRF1, IFNG, CD40LG, IL2, CD28, GZMB, FASLG, IL5, IL4, IL10, IL12B, TNF",0.684029654543082,0.471083299722345,FALSE
"H460","Input","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",-0.24553,-0.842,0.662,18188,0.827,"PLA2G6, ACOX3",0.1791420105603,0.0824944904474534,FALSE
"H460","Input","KEGG_ALZHEIMERS_DISEASE",0.39065,1.37,0.123,3200,0.276,"CASP7, ATP5F1B, NDUFB10, SNCA, CASP9, NAE1, NDUFS2, ATP5MC1, HSD17B10, UQCRC2, ATP5MC3, NDUFA10, NDUFS1, NDUFAB1, NDUFA8, NDUFB8, COX7C, CALM1, NDUFA5, NDUFA1, PLCB1, COX5A, COX7B, ITPR1, MAPT, IDE, GAPDH, NDUFB3, UQCRQ, NDUFB1, COX5B, CASP8, NDUFS6, SDHC, ATP5F1A, UQCRHL, SDHB, ATP5F1C, TNFRSF1A, NDUFS7, ATF6, NDUFV3, ATP5MC2, ATP5F1D, NDUFS4, NDUFA7, NDUFC1, COX6A1, COX6B1, UQCRH, PSEN2, CYCS, BACE2, SDHD, NDUFS5",0.910094888560602,0.559090917934782,FALSE
"H460","Input","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.6345,2.32,0.00617,1069,0.0689,"IARS2, MARS2, FARSB, EARS2, DARS2, MTFMT, HARS2, LARS2, TARS2",2.20971483596676,1.16178077809237,TRUE
"H460","Input","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.23375,0.845,0.59,4169,0.741,"UGDH, GPI, GALK2, PMM2, GNPDA1, GNPDA2, GNPNAT1, NANS, PGM2, HK1, HK2, NPL, NANP, GALE",0.229147988357856,0.130181792020672,FALSE
"H460","Input","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",-0.28873,-0.998,0.418,16132,0.657,"DERL1, CCS, PPP3CB, APAF1, MAPK13, CASP1, PPP3CA, RAC1, MAPK14, BCL2L1, RAB5A, CAT",0.378823718224965,0.182434630440219,FALSE
"H460","Input","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.35367,1.27,0.167,1789,0.329,"HSP90AA1, CTSL, CANX, IFNA21, HSP90AB1, HSPA5, PSME3, HSPA1A, HSPA8, HSPA1B, TAP2, HSPA4",0.777283528852417,0.482804102050026,FALSE
"H460","Input","KEGG_APOPTOSIS",0.22691,0.825,0.658,1947,0.755,"CASP7, CASP9, AIFM1, NTRK1, IKBKG, ENDOG, TNFRSF10A, IRAK1, TRADD, BCL2, AKT1, PRKX, PRKAR1A, CHUK, CASP8",0.181774106386044,0.122053048370812,FALSE
"H460","Input","KEGG_ARACHIDONIC_ACID_METABOLISM",0.46452,1.68,0.0538,656,0.169,"HPGDS, PLA2G4A, AKR1C3, GGT1, PTGES2, GPX3",1.26921772433361,0.772113295386326,FALSE
"H460","Input","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.42754,1.51,0.0717,1837,0.21,"CPS1, GOT2, ALDH9A1, ODC1, ALDH18A1, CKB, SRM, LAP3, PYCR2, ALDH3A2, P4HA3, AGMAT, ALDH1B1, PYCR1",1.1444808443322,0.677780705266081,FALSE
"H460","Input","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",-0.26891,-0.929,0.527,11469,0.718,"SGCG, CACNG6, SGCA, CTNNA2, DAG1, SGCD, ITGB8, CACNG7, ITGA11, LAMA2, ITGA9, ACTN4, ITGB7, CACNA2D4, PKP2, CTNNB1, ITGA10, ITGA1, CACNA1D, CACNB4, ITGA4, ITGB1, CACNB3, LEF1, TCF7, ITGB6, ITGB3, ITGB4, ITGAV, ITGA7, ITGA2, CDH2, TCF7L1, DSP, ITGA3",0.278189384787453,0.1438755557577,FALSE
"H460","Input","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.56121,2,0.00326,1779,0.0953,"UGDH, ALDH9A1, ALDH3A2, ALDH1B1",2.48678239993206,1.02090709936167,TRUE
"H460","Input","KEGG_ASTHMA",-0.30735,-1.06,0.341,7286,0.617,"CD40LG, IL3, CCL11, IL5, IL4, IL10, PRG2, EPX, FCER1G, RNASE3, TNF, IL13",0.467245621007502,0.209714835966758,FALSE
"H460","Input","KEGG_AUTOIMMUNE_THYROID_DISEASE",0.33144,1.19,0.187,11222,0.333,"IFNA21, TPO, CD40, FAS, CD86, CD80, IFNA4, PRF1, IFNA17, IFNA6, IFNA16, IFNA10, IFNA2, IFNA7, IFNA14, CD40LG, IL2, CD28, GZMB, TSHR, FASLG, IL5, TSHB, IFNA13, IL4, CTLA4, IL10, CGA, IFNA8, IFNA1, IFNA5",0.728158393463501,0.47755576649368,FALSE
